LineId,Time,Content,EventId,EventTemplate
2023,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 01:57:51 110928826            516.723              214677               53669               /nHadoopPagerank 2022-11-13 16:05:08 10797                50.523               213                  53                  /nHadoopTerasort 2022-11-13 18:36:08 25600000             25.798               992324               248081              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2024,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-13 16:05:08 10797                50.523               213                  53                  /nHadoopTerasort 2022-11-20 17:42:41 12800000             28.777               444799               111199              /nHadoopWordcount 2022-11-05 16:39:54 33394                26.661               1252                 313                 /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2025,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-21 16:54:40 184799560            625.726              295336               73834               /nHadoopPagerank 2022-11-06 16:12:20 259870065            312.058              832762               208190              /nHadoopBayes  2022-11-08 09:13:29 3743559021           8267.228             452819               113204              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2026,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-21 13:06:09 110843705            715.830              154846               38711               /nHadoopBayes  2022-11-21 12:28:51 110843705            740.417              149704               37426               /nHadoopPagerank 2022-11-05 17:18:50 1813330              146.257              12398                3099                /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2027,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-05 22:24:27 10797                49.429               218                  54                  /nHadoopPagerank 2022-11-13 19:46:47 1813330              143.609              12626                3156                /nHadoopTerasort 2022-11-06 12:06:38 51200000             28.206               1815216              453804              /nHadoopBayes  2022-11-21 16:44:03 184799560            708.301              260905               65226               /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2028,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-06 15:03:54 51200000             29.619               1728620              432155              /nHadoopTerasort 2022-11-05 17:15:26 320000000            31.024               10314595             2578648             /nHadoopPagerank 2022-11-09 14:49:33 19933279609          7613.577             2618122              654530              /nHadoopPagerank 2022-11-20 12:24:30 1813330              148.997              12170                3042                /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2029,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 01:17:19 92350164             359.986              256538               64134               /nHadoopTerasort 2022-11-08 21:12:32 204800000            26.833               7632392              1908098             /nHadoopTerasort 2022-11-20 17:23:22 51200000             29.973               1708204              427051              /nHadoopTerasort 2022-11-05 16:54:50 12800000             28.844               443766               110941              /nHadoopBayes  2022-11-13 17:58:37 110928826            532.338              208380               52095               /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2030,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-13 19:46:47 1813330              143.609              12626                3156                /nHadoopTerasort 2022-11-20 17:31:32 102400000            28.448               3599550              899887              /nHadoopBayes  2022-11-13 16:51:32 92350164             364.263              253526               63381               /nHadoopPagerank 2022-11-07 00:19:48 2993339197           2555.462             1171349              292837              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2031,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-05 16:46:02 12800000             27.822               460067               115016              /nHadoopPagerank 2022-11-13 18:47:50 1813330              146.038              12416                3104                /nHadoopBayes  2022-11-13 16:27:42 92350164             372.360              248013               62003               /nHadoopTerasort 2022-11-20 17:57:28 12800000             27.563               464390               116097              /nHadoopBayes  2022-11-07 21:20:41 3743559021           6435.961             581662               145415              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2032,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-07 01:30:51 102400000            29.018               3528844              882211              /nHadoopWordcount 2022-11-05 16:39:54 33394                26.661               1252                 313                 /nHadoopBayes  2022-11-13 16:51:32 92350164             364.263              253526               63381               /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2033,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-20 17:15:19 51200000             26.592               1925391              481347              /nHadoopPagerank 2022-11-13 16:36:47 10797                50.611               213                  53                  /nHadoopBayes  2022-11-06 16:06:56 373685276            894.722              417655               104413              /nHadoopBayes  2022-11-18 23:42:39 92350164             376.593              245225               61306               /nHadoopTerasort 2022-11-07 19:33:16 204800000            31.741               6452222              1613055             /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2034,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-06 14:22:14 51200000             29.010               1764908              441227              /nHadoopBayes  2022-11-19 17:46:11 92410458             348.505              265162               66290               /nHadoopBayes  2022-11-05 21:28:29 92350164             355.770              259578               64894               /nHadoopPagerank 2022-11-05 18:03:47 1813330              146.474              12379                3094                /nHadoopWordcount 2022-10-11 21:38:49 33884                26.701               1269                 317                 /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2035,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-20 10:10:38 0                    305.869              0                    0                   /nHadoopPagerank 2022-11-05 16:45:22 10797                50.421               214                  53                  /nHadoopPagerank 2022-11-13 15:49:21 10797                49.783               216                  54                  /nHadoopTerasort 2022-11-08 03:31:43 204800000            29.785               6875944              1718986             /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2036,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-05 22:04:32 92350164             355.949              259447               64861               /nHadoopTerasort 2022-11-05 17:23:38 320000000            30.784               10395010             2598752             /nHadoopBayes  2022-11-21 17:15:59 184799560            636.663              290262               72565               /nHadoopPagerank 2022-11-09 06:50:08 19933279609          14180.131            1405719              351429              /nHadoopBayes  2022-11-07 04:19:30 1871682834           3025.266             618683               154670              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2037,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopWordcount 2022-11-05 16:39:54 33394                26.661               1252                 313                 /nHadoopBayes  2022-11-13 15:48:20 92350164             354.737              260334               65083               /nHadoopWordcount 2022-11-05 17:12:15 325830789            37.442               8702280              2175570             /nHadoopBayes  2022-11-21 13:56:20 110843705            770.942              143776               35944               /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2038,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 04:29:07 373700496            884.405              422544               105636              /nHadoopPagerank 2022-11-07 00:19:48 2993339197           2555.462             1171349              292837              /nHadoopBayes  2022-11-13 15:48:20 92350164             354.737              260334               65083               /nHadoopBayes  2022-11-21 15:38:16 184799560            605.906              304997               76249               /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2039,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-05 16:25:55 12800000             28.410               450545               112636              /nHadoopBayes  2022-11-21 16:10:37 184799560            595.951              310091               77522               /nHadoopTerasort 2022-11-05 16:54:50 12800000             28.844               443766               110941              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2040,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-08 06:54:51 19933279609          7023.969             2837894              709473              /nHadoopTerasort 2022-11-06 15:30:13 51200000             29.833               1716220              429055              /nHadoopBayes  2022-11-13 17:12:18 110928826            548.756              202145               50536               /nHadoopPagerank 2022-11-13 15:18:03 10797                50.591               213                  53                  /nHadoopBayes  2022-11-19 03:26:13 110928826            574.205              193186               48296               /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2041,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-21 15:38:16 184799560            605.906              304997               76249               /nHadoopTerasort 2022-11-20 17:28:15 102400000            29.003               3530669              882667              /nHadoopTerasort 2022-11-05 17:19:35 320000000            33.735               9485697              2371424             /nHadoopBayes  2022-11-19 17:54:20 3743640609           477.717              7836523              1959130             /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
